date,split,Appliances,lights,T1,T2,T_out,RH_1,RH_out,Windspeed,raw_score,severity_pct,anomaly_category,anomaly_flag
2016-01-11 22:50:00,train,60,20,21.6,21.0,5.85,44.2,87.1666666666667,6.8333333333333295,0.4694198434766452,80.96,normal,0
2016-01-11 23:00:00,train,60,20,21.6,21.0,5.9,44.2,87.0,7.0,0.4663308840496854,79.09,normal,0
2016-01-11 23:10:00,train,60,20,21.6,21.0,5.8,44.2,87.8333333333333,6.8333333333333295,0.4568486196804608,72.46,normal,0
2016-01-11 23:20:00,train,50,10,21.6,21.0,5.7,44.2,88.6666666666667,6.66666666666667,0.4553152702571697,71.15,normal,0
2016-01-11 23:30:00,train,70,20,21.5,20.9266666666667,5.6,44.23,89.5,6.5,0.44350559560055314,60.87,normal,0
2016-01-11 23:40:00,train,60,20,21.5,20.89,5.5,44.363333333333294,90.3333333333333,6.3333333333333295,0.4375319188892976,54.78,normal,0
2016-01-11 23:50:00,train,40,20,21.39,20.79,5.4,44.433333333333294,91.1666666666667,6.16666666666667,0.4544988623003982,70.41,normal,0
2016-01-12 00:00:00,train,40,10,21.39,20.79,5.3,44.56,92.0,6.0,0.4363337558810492,53.52,normal,0
2016-01-12 00:10:00,train,30,20,21.29,20.7,5.26666666666667,44.8266666666667,92.0,6.0,0.44975001269892123,66.42,normal,0
2016-01-12 00:20:00,train,40,20,21.29,20.6333333333333,5.23333333333333,44.9666666666667,92.0,6.0,0.43444616829949767,51.41,normal,0
2016-01-12 00:30:00,train,50,20,21.26,20.6,5.2,45.09,92.0,6.0,0.4329556553019592,49.85,normal,0
2016-01-12 00:40:00,train,310,10,21.2,20.6,5.16666666666667,45.09,92.0,6.0,0.4571535719704684,72.71,normal,0
2016-01-12 00:50:00,train,380,20,21.1666666666667,20.5,5.133333333333329,45.23,92.0,6.0,0.4489350911011523,65.79,normal,0
2016-01-12 01:00:00,train,380,20,21.075,20.5,5.1,45.3725,92.0,6.0,0.4605365516942502,75.24,normal,0
2016-01-12 01:10:00,train,370,20,21.0,20.39,5.11666666666667,45.4,92.0,5.8333333333333295,0.4710339573976315,81.83,normal,0
2016-01-12 01:20:00,train,120,10,21.0,20.39,5.133333333333329,45.59,92.0,5.66666666666667,0.44804955500701954,65.02,normal,0
2016-01-12 01:30:00,train,50,0,20.9266666666667,20.29,5.15,45.59,92.0,5.5,0.4613140097097967,75.8,normal,0
2016-01-12 01:40:00,train,40,0,20.89,20.23,5.16666666666667,45.66666666666671,92.0,5.3333333333333295,0.4573883652290524,72.89,normal,0
2016-01-12 01:50:00,train,50,0,20.89,20.2,5.18333333333333,46.06,92.0,5.16666666666667,0.4470670664535629,64.24,normal,0
2016-01-12 02:00:00,train,40,0,20.79,20.2,5.2,46.2,92.0,5.0,0.441285644955771,58.8,normal,0
2016-01-12 02:10:00,train,50,0,20.79,20.1,5.133333333333329,46.2,92.0,4.8333333333333295,0.42828901862911856,45.03,normal,0
2016-01-12 02:20:00,train,50,0,20.7,20.1,5.06666666666667,46.26,92.0,4.66666666666667,0.43418501881062016,51.09,normal,0
2016-01-12 02:30:00,train,50,0,20.7,20.0,5.0,46.2,92.0,4.5,0.42153448564347346,37.67,normal,0
2016-01-12 02:40:00,train,40,0,20.6,20.0,4.93333333333333,46.2,92.0,4.3333333333333295,0.41253666937479583,26.11,normal,0
